Location,Temp,Date,Bins
Kingscliff,19.2,2017-08-18,6
Redhead,15.4,2017-08-18,6
Crescent,18.8,2017-08-18,6
Old,18.5,2017-08-18,6
Forster,18.5,2017-08-18,6
Coffs,22.34,2017-08-18,7
Kiama,16.2,2017-08-18,7
Bondi,16.5,2017-08-18,7
Merimbula,14.8,2017-08-18,7
Sussex,15.2,2017-08-18,7
Byron,18.4,2017-08-18,8
Mollymook,15.1,2017-08-18,8
Batemans,16.3,2017-08-18,8
Coffs,18.8,2017-08-18,8
South,19.5,2017-08-18,9
Evans,18.5,2017-08-18,9
Hawks,18.1,2017-08-18,9
Yamba,19,2017-08-18,9
Port,18.5,2017-08-18,9
Coffs,21.62,2017-08-18,10
Kingscliff,19.2,2017-08-18,10
Redhead,15.1,2017-08-18,10
Crescent,18.8,2017-08-18,10
Old,18.5,2017-08-18,10
Forster,18.4,2017-08-18,10
Bondi,16.3,2017-08-18,11
Kiama,16.2,2017-08-18,11
Merimbula,14.5,2017-08-18,11
Sussex,15.2,2017-08-18,11
Ballina,18.7,2017-08-18,11
Byron,18.5,2017-08-18,12
Mollymook,15.1,2017-08-18,12
Batemans,16.3,2017-08-18,12
Coffs,19,2017-08-18,12
Coffs,20.35,2017-08-18,13
South,19.5,2017-08-18,13
Evans,18.8,2017-08-18,13
Hawks,18.1,2017-08-18,13
Yamba,19,2017-08-18,13
Port,18.7,2017-08-18,13
Kingscliff,19.3,2017-08-18,14
Crescent,19,2017-08-18,14
Redhead,15.1,2017-08-18,14
Old,18.5,2017-08-18,14
Forster,18.4,2017-08-18,14
Bondi,16.3,2017-08-18,15
Kiama,16.2,2017-08-18,15
Merimbula,14.8,2017-08-18,15
Sussex,15.1,2017-08-18,15
Ballina,18.7,2017-08-18,15
Coffs,19.05,2017-08-18,16
Byron,18.5,2017-08-18,16
Mollymook,15.2,2017-08-18,16
Batemans,16.3,2017-08-18,16
Coffs,19,2017-08-18,16
South,19.3,2017-08-18,17
Evans,18.8,2017-08-18,17
Hawks,17.9,2017-08-18,17
Yamba,19.2,2017-08-18,17
Port,18.5,2017-08-18,17
Kingscliff,19.3,2017-08-18,18
Redhead,14.9,2017-08-18,18
Crescent,19,2017-08-18,18
Old,18.5,2017-08-18,18
Forster,18.4,2017-08-18,18
Coffs,18.85,2017-08-18,19
Kiama,16.2,2017-08-18,19
Bondi,16.3,2017-08-18,19
Merimbula,14.8,2017-08-18,19
Sussex,15.1,2017-08-18,19
Ballina,18.5,2017-08-18,19
Byron,18.5,2017-08-18,20
Mollymook,15.2,2017-08-18,20
Batemans,16.2,2017-08-18,20
Coffs,19,2017-08-18,20
South,19,2017-08-18,21
Evans,18.7,2017-08-18,21
Yamba,19,2017-08-18,21
Port,18.2,2017-08-18,21
Coffs,22.48,2017-08-18,22
Kingscliff,19,2017-08-18,22
Crescent,19,2017-08-18,22
Redhead,14.9,2017-08-18,22
Old,18.4,2017-08-18,22
Forster,18.2,2017-08-18,22
Kiama,16,2017-08-18,23
Merimbula,14.1,2017-08-18,23
Sussex,15.1,2017-08-18,23
Ballina,18.5,2017-08-18,23
Byron,18.4,2017-08-19,0
Mollymook,15.2,2017-08-19,0
Batemans,16.3,2017-08-19,0
Coffs,18.8,2017-08-19,0
Coffs,22.72,2017-08-19,1
South,18.8,2017-08-19,1
Evans,18.5,2017-08-19,1
Yamba,18.8,2017-08-19,1
Port,17.9,2017-08-19,1
Kingscliff,18.7,2017-08-19,2
Crescent,19.9,2017-08-19,2
Old,18.2,2017-08-19,2
Forster,17.9,2017-08-19,2
Kiama,16,2017-08-19,3
Merimbula,14.9,2017-08-19,3
Ballina,18.2,2017-08-19,3
Coffs,22.6,2017-08-19,4
Byron,18.2,2017-08-19,4
Mollymook,15.7,2017-08-19,4
Batemans,16.3,2017-08-19,4
Coffs,18.7,2017-08-19,4
South,18.8,2017-08-19,5
Evans,18.4,2017-08-19,5
Yamba,18.7,2017-08-19,5
Port,17.9,2017-08-19,5
Crescent,19.8,2017-08-19,6
Old,17.9,2017-08-19,6
Forster,17.9,2017-08-19,6
Coffs,21.83,2017-08-19,7
Kiama,15.9,2017-08-19,7
Merimbula,14.9,2017-08-19,7
Ballina,17.8,2017-08-19,7
Byron,18.1,2017-08-19,8
Mollymook,15.6,2017-08-19,8
Batemans,16.2,2017-08-19,8
Coffs,18.5,2017-08-19,8
South,18.7,2017-08-19,9
Evans,18.2,2017-08-19,9
Yamba,18.5,2017-08-19,9
Port,17.8,2017-08-19,9
Coffs,20.47,2017-08-19,10
Kingscliff,18.2,2017-08-19,10
Crescent,19.8,2017-08-19,10
Old,17.9,2017-08-19,10
Forster,17.8,2017-08-19,10
Kiama,15.7,2017-08-19,11
Merimbula,14.6,2017-08-19,11
Sussex,15.1,2017-08-19,11
Ballina,18.1,2017-08-19,11
Byron,18.2,2017-08-19,12
Mollymook,15.6,2017-08-19,12
Coffs,18.5,2017-08-19,12
Coffs,19.15,2017-08-19,13
South,18.7,2017-08-19,13
Evans,18.2,2017-08-19,13
Yamba,18.5,2017-08-19,13
Port,17.8,2017-08-19,13
Kingscliff,18.5,2017-08-19,14
Crescent,18.8,2017-08-19,14
Old,18.1,2017-08-19,14
Forster,17.9,2017-08-19,14
Kiama,16,2017-08-19,15
Merimbula,14.6,2017-08-19,15
Sussex,15.1,2017-08-19,15
Ballina,17.8,2017-08-19,15
Coffs,17.83,2017-08-19,16
Byron,18.2,2017-08-19,16
Mollymook,15.7,2017-08-19,16
Batemans,16.3,2017-08-19,16
Coffs,18.7,2017-08-19,16
South,18.5,2017-08-19,17
Evans,18.4,2017-08-19,17
Yamba,18.4,2017-08-19,17
Port,17.9,2017-08-19,17
Crescent,20.3,2017-08-19,18
Old,17.6,2017-08-19,18
Forster,17.9,2017-08-19,18
Coffs,17.65,2017-08-19,19
Kiama,15.9,2017-08-19,19
Merimbula,14.8,2017-08-19,19
Sussex,15.4,2017-08-19,19
Ballina,18.2,2017-08-19,19
Byron,18.1,2017-08-19,20
Coffs,18.4,2017-08-19,20
South,19.9,2017-08-19,21
Evans,18.1,2017-08-19,21
Yamba,18.4,2017-08-19,21
Port,17.8,2017-08-19,21
Coffs,20.73,2017-08-19,22
Kingscliff,18.7,2017-08-19,22
Crescent,20.6,2017-08-19,22
Redhead,15.6,2017-08-19,22
Forster,17.9,2017-08-19,22
Merimbula,14.1,2017-08-19,23
Ballina,18.1,2017-08-19,23
Byron,18.1,2017-08-20,0
Mollymook,15.6,2017-08-20,0
Coffs,18.1,2017-08-20,0
Coffs,23.44,2017-08-20,1
South,19.5,2017-08-20,1
Evans,17.9,2017-08-20,1
Yamba,18.1,2017-08-20,1
Port,17.4,2017-08-20,1
Crescent,20.4,2017-08-20,2
Old,17.6,2017-08-20,2
Forster,18.1,2017-08-20,2
Kiama,16.5,2017-08-20,3
Merimbula,13.5,2017-08-20,3
Ballina,17.9,2017-08-20,3
Coffs,23.89,2017-08-20,4
Byron,17.9,2017-08-20,4
Mollymook,15.9,2017-08-20,4
Coffs,18.1,2017-08-20,4
South,19.3,2017-08-20,5
Evans,18.1,2017-08-20,5
Yamba,18.1,2017-08-20,5
Port,17.3,2017-08-20,5
Crescent,20.6,2017-08-20,6
Old,17.8,2017-08-20,6
Forster,18.2,2017-08-20,6
Coffs,21.82,2017-08-20,7
Kiama,16.7,2017-08-20,7
Merimbula,14.1,2017-08-20,7
Ballina,18.1,2017-08-20,7
Byron,17.8,2017-08-20,8
Mollymook,15.9,2017-08-20,8
Coffs,17.8,2017-08-20,8
South,19.3,2017-08-20,9
Yamba,18.1,2017-08-20,9
Port,17.3,2017-08-20,9
Coffs,19.77,2017-08-20,10
Crescent,21,2017-08-20,10
Old,17.4,2017-08-20,10
Forster,18.2,2017-08-20,10
Kiama,16.5,2017-08-20,11
Merimbula,14.5,2017-08-20,11
Ballina,18.1,2017-08-20,11
Byron,18.1,2017-08-20,12
Mollymook,16,2017-08-20,12
Batemans,16.3,2017-08-20,12
Coffs,17.9,2017-08-20,12
Coffs,18.06,2017-08-20,13
South,19.3,2017-08-20,13
Evans,18.1,2017-08-20,13
Yamba,18.2,2017-08-20,13
Port,17.6,2017-08-20,13
Crescent,20.7,2017-08-20,14
Old,17.8,2017-08-20,14
Forster,18.4,2017-08-20,14
Merimbula,14.6,2017-08-20,15
Ballina,18.2,2017-08-20,15
Coffs,16.73,2017-08-20,16
Byron,18.1,2017-08-20,16
Mollymook,16.2,2017-08-20,16
Batemans,16.3,2017-08-20,16
Coffs,17.9,2017-08-20,16
South,19.6,2017-08-20,17
Evans,18.2,2017-08-20,17
Yamba,18.2,2017-08-20,17
Port,17.6,2017-08-20,17
Kingscliff,18.8,2017-08-20,18
Crescent,20.7,2017-08-20,18
Old,17.6,2017-08-20,18
Forster,18.4,2017-08-20,18
Coffs,16.5,2017-08-20,19
Merimbula,14.6,2017-08-20,19
Ballina,18.2,2017-08-20,19
Byron,18.2,2017-08-20,20
Mollymook,16.2,2017-08-20,20
Coffs,17.8,2017-08-20,20
South,19.9,2017-08-20,21
Yamba,18.2,2017-08-20,21
Port,17.4,2017-08-20,21
Coffs,19.43,2017-08-20,22
Crescent,20.6,2017-08-20,22
Redhead,17,2017-08-20,22
Old,17.6,2017-08-20,22
Forster,18.2,2017-08-20,22
Kiama,17.1,2017-08-20,23
Merimbula,14.6,2017-08-20,23
Ballina,18.2,2017-08-20,23
Byron,18.1,2017-08-21,0
Mollymook,16,2017-08-21,0
Batemans,16.2,2017-08-21,0
Coffs,18.1,2017-08-21,0
Coffs,21.93,2017-08-21,1
South,20.1,2017-08-21,1
Evans,18.1,2017-08-21,1
Hawks,17.6,2017-08-21,1
Yamba,18.2,2017-08-21,1
Port,17.4,2017-08-21,1
Redhead,17.1,2017-08-21,2
Crescent,20.9,2017-08-21,2
Old,17.6,2017-08-21,2
Forster,18.2,2017-08-21,2
Merimbula,14.6,2017-08-21,3
Sussex,15.4,2017-08-21,3
Ballina,18.2,2017-08-21,3
Coffs,22.13,2017-08-21,4
Byron,17.9,2017-08-21,4
Mollymook,16.2,2017-08-21,4
Coffs,18.8,2017-08-21,4
South,20.9,2017-08-21,5
Evans,17.9,2017-08-21,5
Yamba,18.1,2017-08-21,5
Port,18.4,2017-08-21,5
Crescent,21.2,2017-08-21,6
Redhead,17.3,2017-08-21,6
Old,17.6,2017-08-21,6
Forster,18.1,2017-08-21,6
Coffs,20.49,2017-08-21,7
Merimbula,14.6,2017-08-21,7
Sussex,15.6,2017-08-21,7
Ballina,18.1,2017-08-21,7
Byron,17.9,2017-08-21,8
Mollymook,15.7,2017-08-21,8
South,20.9,2017-08-21,9
Evans,17.9,2017-08-21,9
Yamba,18.8,2017-08-21,9
Port,18.5,2017-08-21,9
Coffs,19.03,2017-08-21,10
Crescent,21.4,2017-08-21,10
Redhead,17,2017-08-21,10
Old,17.8,2017-08-21,10
Forster,18.2,2017-08-21,10
Merimbula,14.3,2017-08-21,11
Ballina,18.4,2017-08-21,11
Byron,18.1,2017-08-21,12
Mollymook,15.9,2017-08-21,12
Coffs,20.6,2017-08-21,12
Coffs,18.02,2017-08-21,13
South,21,2017-08-21,13
Yamba,19.2,2017-08-21,13
Port,19.8,2017-08-21,13
Kingscliff,20.1,2017-08-21,14
Crescent,21.5,2017-08-21,14
Redhead,17.1,2017-08-21,14
Old,17.8,2017-08-21,14
Forster,18.1,2017-08-21,14
Sussex,15.9,2017-08-21,15
Ballina,19,2017-08-21,15
Coffs,17.06,2017-08-21,16
Byron,18.4,2017-08-21,16
Mollymook,16,2017-08-21,16
Batemans,16.2,2017-08-21,16
Coffs,20.4,2017-08-21,16
South,21.4,2017-08-21,17
Evans,18.2,2017-08-21,17
Yamba,19.3,2017-08-21,17
Port,19.6,2017-08-21,17
Crescent,21.5,2017-08-21,18
Redhead,17.1,2017-08-21,18
Old,17.8,2017-08-21,18
Forster,17.9,2017-08-21,18
Coffs,17.07,2017-08-21,19
Kiama,17.3,2017-08-21,19
Merimbula,14.5,2017-08-21,19
Sussex,15.9,2017-08-21,19
Ballina,19,2017-08-21,19
Byron,18.5,2017-08-21,20
Mollymook,16,2017-08-21,20
Batemans,16,2017-08-21,20
Coffs,20.3,2017-08-21,20
South,21.2,2017-08-21,21
Evans,18.2,2017-08-21,21
Hawks,17.4,2017-08-21,21
Yamba,19.2,2017-08-21,21
Port,19,2017-08-21,21
Coffs,23.47,2017-08-21,22
Kingscliff,19.8,2017-08-21,22
Crescent,21.4,2017-08-21,22
Redhead,17,2017-08-21,22
Old,17.9,2017-08-21,22
Forster,17.9,2017-08-21,22
Bondi,17.8,2017-08-21,23
Kiama,17.4,2017-08-21,23
Merimbula,14.3,2017-08-21,23
Sussex,15.7,2017-08-21,23
Ballina,19,2017-08-21,23
Byron,18.8,2017-08-22,0
Mollymook,15.9,2017-08-22,0
Batemans,16,2017-08-22,0
Coffs,20.3,2017-08-22,0
Coffs,24.27,2017-08-22,1
South,21.2,2017-08-22,1
Evans,18.2,2017-08-22,1
Yamba,19.2,2017-08-22,1
Port,19,2017-08-22,1
Crescent,21.4,2017-08-22,2
Redhead,16.8,2017-08-22,2
Old,17.9,2017-08-22,2
Forster,17.8,2017-08-22,2
Kiama,17.1,2017-08-22,3
Bondi,17.6,2017-08-22,3
Merimbula,14.5,2017-08-22,3
Sussex,15.6,2017-08-22,3
Ballina,19,2017-08-22,3
Coffs,24.33,2017-08-22,4
Byron,18.8,2017-08-22,4
Mollymook,15.9,2017-08-22,4
Batemans,15.9,2017-08-22,4
Coffs,20.3,2017-08-22,4
South,20.9,2017-08-22,5
Evans,18.1,2017-08-22,5
Hawks,17.4,2017-08-22,5
Yamba,19,2017-08-22,5
Port,19.5,2017-08-22,5
Kingscliff,19.3,2017-08-22,6
Crescent,21.5,2017-08-22,6
Redhead,16.8,2017-08-22,6
Old,17.8,2017-08-22,6
Forster,17.8,2017-08-22,6
Coffs,22.57,2017-08-22,7
Kiama,17.4,2017-08-22,7
Merimbula,14.6,2017-08-22,7
Sussex,15.6,2017-08-22,7
Ballina,18.8,2017-08-22,7
Byron,19,2017-08-22,8
Mollymook,15.9,2017-08-22,8
Batemans,15.9,2017-08-22,8
Coffs,20.1,2017-08-22,8
South,20.7,2017-08-22,9
Evans,18.4,2017-08-22,9
Hawks,17.4,2017-08-22,9
Yamba,18.8,2017-08-22,9
Port,19.3,2017-08-22,9
Coffs,21.14,2017-08-22,10
Crescent,21.2,2017-08-22,10
Redhead,17,2017-08-22,10
Old,17.9,2017-08-22,10
Forster,17.8,2017-08-22,10
Kiama,17.6,2017-08-22,11
Merimbula,14.6,2017-08-22,11
Sussex,15.7,2017-08-22,11
Ballina,19,2017-08-22,11
Byron,19.2,2017-08-22,12
Mollymook,15.9,2017-08-22,12
Batemans,16,2017-08-22,12
Coffs,20.3,2017-08-22,12
Coffs,20.11,2017-08-22,13
South,20.7,2017-08-22,13
Evans,18.8,2017-08-22,13
Yamba,19,2017-08-22,13
Port,19.5,2017-08-22,13
Kingscliff,19.6,2017-08-22,14
Crescent,21.5,2017-08-22,14
Redhead,17.8,2017-08-22,14
Old,18.2,2017-08-22,14
Forster,18.1,2017-08-22,14
Bondi,17.9,2017-08-22,15
Kiama,17.6,2017-08-22,15
Sussex,16.2,2017-08-22,15
Ballina,19,2017-08-22,15
Coffs,19.23,2017-08-22,16
Byron,19.5,2017-08-22,16
Mollymook,16.2,2017-08-22,16
Batemans,16,2017-08-22,16
Coffs,20.3,2017-08-22,16
South,20.9,2017-08-22,17
Yamba,19.2,2017-08-22,17
Port,20.1,2017-08-22,17
Kingscliff,19.8,2017-08-22,18
Crescent,21.5,2017-08-22,18
Redhead,17.4,2017-08-22,18
Old,18.2,2017-08-22,18
Forster,17.9,2017-08-22,18
Coffs,19.39,2017-08-22,19
Kiama,17.4,2017-08-22,19
Ballina,18.8,2017-08-22,19
Byron,19.5,2017-08-22,20
Mollymook,16,2017-08-22,20
Batemans,16,2017-08-22,20
Coffs,20.3,2017-08-22,20
South,20.7,2017-08-22,21
Evans,18.7,2017-08-22,21
Hawks,17.9,2017-08-22,21
Yamba,19.2,2017-08-22,21
Port,20.4,2017-08-22,21
Coffs,24.03,2017-08-22,22
Crescent,21.4,2017-08-22,22
Redhead,17.4,2017-08-22,22
Old,18.1,2017-08-22,22
Forster,18.1,2017-08-22,22
Kiama,17.4,2017-08-22,23
Merimbula,14.6,2017-08-22,23
Sussex,15.9,2017-08-22,23
Ballina,19,2017-08-22,23
Byron,19.3,2017-08-23,0
Mollymook,15.9,2017-08-23,0
Batemans,16,2017-08-23,0
Coffs,20.1,2017-08-23,0
Coffs,23.84,2017-08-23,1
South,20.7,2017-08-23,1
Evans,18.5,2017-08-23,1
Hawks,17.8,2017-08-23,1
Yamba,19.2,2017-08-23,1
Port,20.3,2017-08-23,1
Crescent,21.5,2017-08-23,2
Redhead,17.3,2017-08-23,2
Old,18.1,2017-08-23,2
Forster,18.1,2017-08-23,2
Bondi,17.6,2017-08-23,3
Merimbula,14.6,2017-08-23,3
Sussex,15.7,2017-08-23,3
Ballina,19,2017-08-23,3
Coffs,23.64,2017-08-23,4
Byron,19.2,2017-08-23,4
Mollymook,15.9,2017-08-23,4
Batemans,15.9,2017-08-23,4
Coffs,20.1,2017-08-23,4
South,20.6,2017-08-23,5
Evans,18.5,2017-08-23,5
Hawks,17.8,2017-08-23,5
Yamba,19,2017-08-23,5
Port,20.6,2017-08-23,5
Crescent,21.2,2017-08-23,6
Redhead,17,2017-08-23,6
Old,17.9,2017-08-23,6
Forster,17.9,2017-08-23,6
Coffs,23.03,2017-08-23,7
Bondi,17.4,2017-08-23,7
Kiama,17.1,2017-08-23,7
Merimbula,14.6,2017-08-23,7
Sussex,15.7,2017-08-23,7
Ballina,18.8,2017-08-23,7
Byron,19,2017-08-23,8
Mollymook,15.9,2017-08-23,8
Batemans,15.9,2017-08-23,8
Coffs,20.3,2017-08-23,8
South,20.7,2017-08-23,9
Evans,18.5,2017-08-23,9
Hawks,17.8,2017-08-23,9
Yamba,19,2017-08-23,9
Port,20.1,2017-08-23,9
Coffs,21.67,2017-08-23,10
Kingscliff,20.3,2017-08-23,10
Crescent,21.2,2017-08-23,10
Redhead,17.1,2017-08-23,10
Old,17.8,2017-08-23,10
Forster,18.1,2017-08-23,10
Bondi,17.4,2017-08-23,11
Kiama,17.1,2017-08-23,11
Merimbula,14.6,2017-08-23,11
Ballina,19,2017-08-23,11
Byron,18.8,2017-08-23,12
Mollymook,16,2017-08-23,12
Batemans,16,2017-08-23,12
Coffs,20.4,2017-08-23,12
Coffs,20.5,2017-08-23,13
South,20.7,2017-08-23,13
Evans,19.2,2017-08-23,13
Hawks,18.2,2017-08-23,13
Yamba,19,2017-08-23,13
Port,19.9,2017-08-23,13
Kingscliff,20.3,2017-08-23,14
Crescent,21.4,2017-08-23,14
Redhead,17.1,2017-08-23,14
Old,18.1,2017-08-23,14
Forster,18.2,2017-08-23,14
Bondi,17.4,2017-08-23,15
Kiama,17.3,2017-08-23,15
Merimbula,14.8,2017-08-23,15
Sussex,16.2,2017-08-23,15
Ballina,19.3,2017-08-23,15
Coffs,19.57,2017-08-23,16
Byron,19,2017-08-23,16
Mollymook,16.3,2017-08-23,16
